CTRY,YEAR,CIRI,COW,POLITY,UNCTRY,UNREG,UNSUBREG,PHYSINT,DISAP,KILL,POLPRIS,TORT,OLD_EMPINX,NEW_EMPINX,ASSN,FORMOV,DOMMOV,OLD_MOVE,SPEECH,ELECSD,OLD_RELFRE,NEW_RELFRE,WORKER,WECON,WOPOL,WOSOC,INJUD
"Korea, Republic of",1987,377,732,732,410,142,30,3,1,1,0,1,6,,0,,,1,1,1,1,,0,1,1,0,
"Korea, Republic of",1988,377,732,732,410,142,30,6,1,2,1,2,8,,0,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",1989,377,732,732,410,142,30,4,2,1,0,1,6,,0,,,1,0,2,1,,0,1,1,1,
"Korea, Republic of",1990,377,732,732,410,142,30,4,2,2,0,0,6,,0,,,1,1,1,1,,0,1,1,1,
"Korea, Republic of",1991,377,732,732,410,142,30,3,2,1,0,0,6,,0,,,0,1,2,1,,1,1,1,1,
"Korea, Republic of",1992,377,732,732,410,142,30,4,2,2,0,0,7,,1,,,1,1,1,1,,1,1,1,1,
"Korea, Republic of",1993,377,732,732,410,142,30,4,2,2,0,0,8,,2,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",1994,377,732,732,410,142,30,4,2,2,0,0,8,,1,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",1995,377,732,732,410,142,30,4,2,2,0,0,8,,2,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",1996,377,732,732,410,142,30,4,2,1,0,1,8,,1,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",1997,377,732,732,410,142,30,5,2,2,0,1,8,,1,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",1998,377,732,732,410,142,30,6,2,2,1,1,9,,1,,,1,1,2,1,,2,1,1,1,
"Korea, Republic of",1999,377,732,732,410,142,30,5,2,2,0,1,8,,1,,,1,1,2,1,,1,1,1,1,
"Korea, Republic of",2000,377,732,732,410,142,30,5,2,2,0,1,8,,1,,,1,1,2,1,,1,1,2,1,
"Korea, Republic of",2001,377,732,732,410,142,30,5,2,2,0,1,9,,2,,,1,1,2,1,,2,1,2,1,
"Korea, Republic of",2002,377,732,732,410,142,30,4,2,1,0,1,8,,1,,,1,1,2,1,,1,1,2,1,
"Korea, Republic of",2003,377,732,732,410,142,30,5,2,2,0,1,8,,2,,,1,1,2,1,,1,2,2,2,
"Korea, Republic of",2004,377,732,732,410,142,30,5,2,2,0,1,8,,2,,,1,1,2,1,,1,2,2,1,
"Korea, Republic of",2005,377,732,732,410,142,30,5,2,2,0,1,8,,1,,,1,1,2,1,,1,1,2,,
"Korea, Republic of",2006,377,732,732,410,142,30,5,2,2,0,1,8,,2,,,1,1,2,1,,1,1,2,,
"Korea, Republic of",2007,377,732,732,410,142,30,5,2,2,0,1,,9,1,1,1,,1,2,,2,1,1,2,2,2
Kuwait,1981,380,690,690,414,142,145,6,2,1,2,1,4,,0,,,1,1,0,0,,1,0,0,0,
Kuwait,1982,380,690,690,414,142,145,8,2,2,2,2,4,,0,,,1,1,0,0,,1,0,0,0,
Kuwait,1983,380,690,690,414,142,145,6,2,1,2,1,4,,0,,,1,1,0,0,,1,0,0,0,
Kuwait,1984,380,690,690,414,142,145,5,2,1,2,0,4,,0,,,1,1,0,0,,1,0,0,0,
Kuwait,1985,380,690,690,414,142,145,5,2,1,2,0,3,,0,,,1,0,0,0,,1,1,0,0,
Kuwait,1986,380,690,690,414,142,145,6,2,2,1,1,6,,0,,,1,0,0,1,,2,1,0,0,
Kuwait,1987,380,690,690,414,142,145,5,2,1,2,0,3,,0,,,1,0,0,0,,1,1,0,0,
Kuwait,1988,380,690,690,414,142,145,6,2,2,1,1,6,,0,,,1,1,0,1,,1,1,0,0,
Kuwait,1989,380,690,690,414,142,145,6,2,2,1,1,3,,0,,,1,1,0,0,,0,1,0,0,
Kuwait,1990,380,690,690,414,142,145,,-66,-66,-66,-66,,,0,,,-66,-66,-66,-66,,-66,-66,-66,0,
Kuwait,1991,380,690,690,414,142,145,2,0,2,0,0,1,,0,,,0,1,0,0,,0,0,0,0,
Kuwait,1992,380,690,690,414,142,145,5,2,2,0,1,1,,0,,,0,1,0,0,,0,0,0,0,
Kuwait,1993,380,690,690,414,142,145,4,2,1,0,1,2,,0,,,0,1,0,0,,1,1,0,0,
Kuwait,1994,380,690,690,414,142,145,6,2,2,0,2,1,,1,,,0,1,0,0,,0,0,0,0,
Kuwait,1995,380,690,690,414,142,145,5,2,2,0,1,1,,0,,,0,1,0,0,,0,0,0,0,
Kuwait,1996,380,690,690,414,142,145,2,0,2,0,0,1,,0,,,0,0,0,0,,1,1,0,0,
Kuwait,1997,380,690,690,414,142,145,5,2,2,0,1,2,,0,,,0,1,0,0,,1,1,0,0,
Kuwait,1998,380,690,690,414,142,145,5,2,2,0,1,3,,0,,,0,2,0,0,,1,1,0,0,
Kuwait,1999,380,690,690,414,142,145,5,2,2,0,1,2,,0,,,0,1,0,0,,1,1,0,0,
Kuwait,2000,380,690,690,414,142,145,5,2,2,0,1,1,,0,,,0,1,0,0,,0,1,0,0,
Kuwait,2001,380,690,690,414,142,145,6,2,2,1,1,2,,0,,,0,1,0,0,,1,1,0,0,
Kuwait,2002,380,690,690,414,142,145,6,2,2,1,1,1,,0,,,0,1,0,0,,0,1,0,0,
Kuwait,2003,380,690,690,414,142,145,6,2,2,1,1,1,,0,,,0,1,0,0,,0,1,0,0,
Kuwait,2004,380,690,690,414,142,145,6,2,2,1,1,0,,1,,,0,0,0,0,,0,1,0,0,
Kuwait,2005,380,690,690,414,142,145,5,2,1,1,1,0,,1,,,0,0,0,0,,0,1,0,,
Kuwait,2006,380,690,690,414,142,145,7,2,2,2,1,1,,1,,,0,1,0,0,,0,0,0,,
Kuwait,2007,380,690,690,414,142,145,6,2,2,1,1,,5,1,1,1,,1,1,,0,0,0,1,0,1
Kyrgyz Republic,1981,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1982,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1983,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1984,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1985,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1986,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1987,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1988,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1989,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1990,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1991,383,703,703,417,142,62,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,1992,383,703,703,417,142,62,7,2,2,1,2,10,,1,,,1,2,2,1,,2,2,2,2,
Kyrgyz Republic,1993,383,703,703,417,142,62,8,2,2,2,2,6,,1,,,0,1,1,1,,2,2,2,2,
Kyrgyz Republic,1994,383,703,703,417,142,62,7,2,2,2,1,3,,2,,,0,0,0,1,,1,3,2,2,
Kyrgyz Republic,1995,383,703,703,417,142,62,6,2,2,2,0,3,,2,,,0,0,0,1,,1,3,2,2,
Kyrgyz Republic,1996,383,703,703,417,142,62,6,2,2,1,1,2,,2,,,0,1,0,0,,1,2,2,2,
Kyrgyz Republic,1997,383,703,703,417,142,62,7,2,2,1,2,4,,2,,,0,1,1,0,,2,2,2,2,
Kyrgyz Republic,1998,383,703,703,417,142,62,7,2,2,2,1,5,,1,,,1,1,1,0,,1,2,2,2,
Kyrgyz Republic,1999,383,703,703,417,142,62,6,2,2,1,1,4,,1,,,0,1,1,0,,2,2,2,2,
Kyrgyz Republic,2000,383,703,703,417,142,62,6,2,2,1,1,1,,1,,,0,0,0,0,,1,2,2,2,
Kyrgyz Republic,2001,383,703,703,417,142,62,6,2,2,1,1,4,,1,,,0,1,1,0,,2,2,2,1,
Kyrgyz Republic,2002,383,703,703,417,142,62,6,2,2,1,1,3,,1,,,0,1,1,0,,1,2,2,1,
Kyrgyz Republic,2003,383,703,703,417,142,62,5,1,2,1,1,5,,1,,,1,0,0,1,,1,1,2,1,
Kyrgyz Republic,2004,383,703,703,417,142,62,5,1,2,1,1,7,,1,,,1,1,1,1,,1,1,2,1,
Kyrgyz Republic,2005,383,703,703,417,142,62,6,2,2,1,1,7,,1,,,1,1,1,1,,1,1,1,,
Kyrgyz Republic,2006,383,703,703,417,142,62,4,2,1,1,0,7,,1,,,1,1,1,1,,1,1,1,,
Kyrgyz Republic,2007,383,703,703,417,142,62,4,2,1,1,0,,8,1,1,1,,1,1,,2,1,1,2,1,1
Laos,1981,386,812,812,418,142,35,3,1,0,0,2,3,,0,,,0,0,1,1,,0,-999,2,-999,
Laos,1982,386,812,812,418,142,35,3,1,1,0,1,2,,0,,,0,0,0,1,,0,1,2,1,
Laos,1983,386,812,812,418,142,35,4,1,1,0,2,2,,0,,,0,0,0,1,,0,1,2,1,
Laos,1984,386,812,812,418,142,35,4,2,0,0,2,1,,0,,,0,0,1,0,,0,0,1,0,
Laos,1985,386,812,812,418,142,35,4,1,1,0,2,2,,0,,,0,0,0,1,,0,1,1,1,
Laos,1986,386,812,812,418,142,35,5,2,1,0,2,2,,0,,,0,0,0,1,,0,1,1,1,
Laos,1987,386,812,812,418,142,35,3,1,1,0,1,1,,0,,,0,0,1,0,,0,0,1,0,
Laos,1988,386,812,812,418,142,35,5,2,2,0,1,2,,0,,,0,0,0,1,,0,1,1,1,
Laos,1989,386,812,812,418,142,35,5,2,2,0,1,2,,0,,,0,0,0,1,,0,1,2,1,
Laos,1990,386,812,812,418,142,35,4,2,1,0,1,1,,0,,,0,0,1,0,,0,1,2,1,
Laos,1991,386,812,812,418,142,35,7,2,2,1,2,5,,0,,,1,0,1,1,,0,1,2,1,
Laos,1992,386,812,812,418,142,35,7,2,2,1,2,1,,0,,,0,0,1,0,,0,1,2,1,
Laos,1993,386,812,812,418,142,35,6,2,1,1,2,0,,0,,,0,0,0,0,,0,1,2,1,
Laos,1994,386,812,812,418,142,35,7,2,2,1,2,2,,0,,,1,0,0,0,,0,1,2,1,
Laos,1995,386,812,812,418,142,35,7,2,2,1,2,3,,0,,,1,0,1,0,,0,1,2,1,
Laos,1996,386,812,812,418,142,35,8,2,2,2,2,2,,0,,,1,0,0,0,,0,1,2,1,
Laos,1997,386,812,812,418,142,35,7,2,2,1,2,2,,0,,,1,0,0,0,,0,1,2,2,
Laos,1998,386,812,812,418,142,35,5,2,1,1,1,2,,0,,,1,0,0,0,,0,1,2,1,
Laos,1999,386,812,812,418,142,35,5,2,2,0,1,0,,0,,,0,0,0,0,,0,2,2,2,
Laos,2000,386,812,812,418,142,35,4,1,1,1,1,0,,1,,,0,0,0,0,,0,2,2,2,
Laos,2001,386,812,812,418,142,35,4,2,2,0,0,0,,0,,,0,0,0,0,,0,2,2,2,
Laos,2002,386,812,812,418,142,35,4,2,2,0,0,0,,0,,,0,0,0,0,,0,2,2,2,
Laos,2003,386,812,812,418,142,35,1,1,0,0,0,2,,0,,,1,0,0,0,,0,2,2,2,
Laos,2004,386,812,812,418,142,35,3,1,1,0,1,2,,1,,,1,0,0,0,,0,2,2,2,
Laos,2005,386,812,812,418,142,35,3,0,1,1,1,0,,0,,,0,0,0,0,,0,2,2,,
Laos,2006,386,812,812,418,142,35,4,2,1,0,1,2,,0,,,1,0,0,0,,0,2,2,,
Laos,2007,386,812,812,418,142,35,4,1,1,1,1,,3,0,1,2,,0,0,,0,0,2,2,2,1
Latvia,1981,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1982,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1983,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1984,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1985,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1986,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1987,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1988,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1989,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1990,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1991,389,367,367,428,150,154,,,,,,,,,,,,,,,,,,,,
Latvia,1992,389,367,367,428,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Latvia,1993,389,367,367,428,150,154,7,2,2,2,1,8,,1,,,1,2,2,1,,0,2,2,2,
Latvia,1994,389,367,367,428,150,154,5,2,1,2,0,8,,1,,,1,2,2,1,,0,2,2,2,
Latvia,1995,389,367,367,428,150,154,5,2,1,2,0,8,,1,,,1,2,2,1,,0,2,2,2,
Latvia,1996,389,367,367,428,150,154,7,2,2,2,1,6,,1,,,1,2,2,0,,0,1,2,1,
Latvia,1997,389,367,367,428,150,154,7,2,2,2,1,6,,1,,,1,2,2,0,,0,1,2,1,
Latvia,1998,389,367,367,428,150,154,6,2,2,2,0,8,,1,,,1,2,2,0,,2,1,2,1,
Latvia,1999,389,367,367,428,150,154,7,2,2,2,1,8,,1,,,1,2,2,0,,2,1,2,1,
Latvia,2000,389,367,367,428,150,154,7,2,2,2,1,8,,1,,,1,2,2,0,,2,1,2,1,
Latvia,2001,389,367,367,428,150,154,6,2,2,2,0,7,,1,,,1,2,2,0,,1,1,2,1,
Latvia,2002,389,367,367,428,150,154,7,2,2,2,1,7,,1,,,1,2,2,0,,1,2,2,1,
Latvia,2003,389,367,367,428,150,154,7,2,2,2,1,7,,1,,,1,2,2,0,,1,2,2,2,
Latvia,2004,389,367,367,428,150,154,6,2,2,2,0,9,,1,,,1,2,2,1,,1,2,2,1,
Latvia,2005,389,367,367,428,150,154,7,2,2,2,1,9,,1,,,1,2,2,1,,1,1,2,,
Latvia,2006,389,367,367,428,150,154,7,2,2,2,1,9,,1,,,1,2,2,1,,1,1,2,,
Latvia,2007,389,367,367,428,150,154,6,2,1,2,1,,11,0,2,2,,2,2,,1,2,2,2,2,1
Lebanon,1981,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1982,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1983,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1984,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1985,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1986,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1987,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1988,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1989,392,660,660,422,142,145,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lebanon,1990,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1991,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1992,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1993,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1994,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1995,392,660,660,422,142,145,,-66,-66,-66,-66,,,0,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1996,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1997,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1998,392,660,660,422,142,145,,-66,-66,-66,-66,,,0,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,1999,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,2000,392,660,660,422,142,145,,-66,-66,-66,-66,,,1,,,-66,-66,-66,-66,,-66,-66,-66,-66,
Lebanon,2001,392,660,660,422,142,145,4,2,2,0,0,3,,1,,,0,1,1,0,,1,1,1,1,
Lebanon,2002,392,660,660,422,142,145,5,2,2,0,1,3,,1,,,0,1,1,0,,1,1,1,1,
Lebanon,2003,392,660,660,422,142,145,4,2,2,0,0,3,,1,,,1,0,0,0,,1,1,1,1,
Lebanon,2004,392,660,660,422,142,145,4,2,2,0,0,4,,0,,,1,0,1,0,,1,1,1,0,
Lebanon,2005,392,660,660,422,142,145,4,2,1,1,0,5,,1,,,1,1,1,0,,1,1,1,,
Lebanon,2006,392,660,660,422,142,145,6,2,2,2,0,5,,1,,,1,1,1,0,,1,1,1,,
Lebanon,2007,392,660,660,422,142,145,4,2,1,1,0,,7,1,1,1,,1,1,,1,1,1,1,0,0
Lesotho,1981,395,570,570,426,2,18,7,2,2,1,2,7,,0,,,1,1,1,1,,1,1,1,0,
Lesotho,1982,395,570,570,426,2,18,4,1,1,1,1,4,,0,,,0,0,0,1,,2,0,1,0,
Lesotho,1983,395,570,570,426,2,18,5,2,1,1,1,4,,1,,,0,0,0,1,,2,0,1,0,
Lesotho,1984,395,570,570,426,2,18,4,2,1,1,0,6,,1,,,1,1,0,1,,1,0,0,0,
Lesotho,1985,395,570,570,426,2,18,4,2,1,0,1,6,,1,,,1,0,0,1,,2,1,1,0,
Lesotho,1986,395,570,570,426,2,18,4,1,1,1,1,7,,0,,,1,1,0,1,,2,1,1,0,
Lesotho,1987,395,570,570,426,2,18,7,2,2,2,1,5,,0,,,1,1,0,1,,0,0,0,0,
Lesotho,1988,395,570,570,426,2,18,6,2,2,1,1,4,,0,,,1,0,0,1,,0,1,1,0,
Lesotho,1989,395,570,570,426,2,18,5,2,1,1,1,4,,0,,,1,0,0,1,,0,0,1,0,
Lesotho,1990,395,570,570,426,2,18,4,2,1,1,0,5,,1,,,1,1,0,1,,0,0,1,0,
Lesotho,1991,395,570,570,426,2,18,2,1,0,1,0,6,,1,,,1,1,1,1,,0,0,-999,0,
Lesotho,1992,395,570,570,426,2,18,5,2,1,2,0,6,,1,,,1,0,1,1,,1,1,1,0,
Lesotho,1993,395,570,570,426,2,18,6,2,1,2,1,8,,1,,,1,1,2,1,,1,0,1,0,
Lesotho,1994,395,570,570,426,2,18,3,2,0,1,0,6,,1,,,1,1,0,1,,1,1,1,1,
Lesotho,1995,395,570,570,426,2,18,4,2,1,1,0,6,,1,,,1,1,0,1,,1,1,1,1,
Lesotho,1996,395,570,570,426,2,18,7,2,2,2,1,8,,2,,,1,2,1,1,,1,0,2,0,
Lesotho,1997,395,570,570,426,2,18,7,2,2,2,1,8,,2,,,1,2,1,1,,1,0,2,0,
Lesotho,1998,395,570,570,426,2,18,,-77,-77,-77,-77,,,2,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Lesotho,1999,395,570,570,426,2,18,8,2,2,2,2,8,,2,,,1,2,1,1,,1,0,2,0,
Lesotho,2000,395,570,570,426,2,18,6,2,1,2,1,7,,2,,,1,2,0,1,,1,0,2,0,
Lesotho,2001,395,570,570,426,2,18,6,2,1,2,1,8,,2,,,1,2,1,1,,1,0,2,0,
Lesotho,2002,395,570,570,426,2,18,7,2,2,2,1,9,,2,,,1,2,2,1,,1,0,2,0,
Lesotho,2003,395,570,570,426,2,18,6,2,1,2,1,9,,2,,,1,2,2,1,,1,0,2,0,
Lesotho,2004,395,570,570,426,2,18,7,2,2,2,1,9,,2,,,1,2,2,1,,1,0,2,0,
Lesotho,2005,395,570,570,426,2,18,6,2,1,2,1,9,,2,,,1,2,2,1,,1,0,2,,
Lesotho,2006,395,570,570,426,2,18,6,2,1,2,1,8,,2,,,1,1,2,1,,1,1,2,,
Lesotho,2007,395,570,570,426,2,18,6,2,1,2,1,,12,2,2,2,,1,2,,2,1,1,2,1,1
Liberia,1981,398,450,450,430,2,11,5,2,1,1,1,3,,1,,,0,1,0,1,,0,0,0,0,
Liberia,1982,398,450,450,430,2,11,5,2,1,1,1,5,,0,,,1,1,0,1,,0,1,0,1,
Liberia,1983,398,450,450,430,2,11,6,2,2,1,1,5,,1,,,1,1,0,1,,0,1,0,1,
Liberia,1984,398,450,450,430,2,11,5,2,1,1,1,5,,1,,,1,0,1,1,,0,1,1,1,
Liberia,1985,398,450,450,430,2,11,2,1,0,0,1,6,,1,,,1,1,1,1,,0,1,1,1,
Liberia,1986,398,450,450,430,2,11,5,2,2,0,1,6,,1,,,1,1,1,1,,0,1,1,1,
Liberia,1987,398,450,450,430,2,11,5,2,2,0,1,7,,0,,,1,1,1,1,,1,1,1,1,
Liberia,1988,398,450,450,430,2,11,4,2,1,1,0,8,,0,,,1,1,1,1,,2,1,1,1,
Liberia,1989,398,450,450,430,2,11,3,2,1,0,0,7,,0,,,1,0,1,1,,2,1,1,1,
Liberia,1990,398,450,450,430,2,11,,-77,-77,-77,-77,,,0,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Liberia,1991,398,450,450,430,2,11,,-77,-77,-77,-77,,,0,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Liberia,1992,398,450,450,430,2,11,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Liberia,1993,398,450,450,430,2,11,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Liberia,1994,398,450,450,430,2,11,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Liberia,1995,398,450,450,430,2,11,,-77,-77,-77,-77,,,1,,,-77,-77,-77,-77,,-77,-77,-77,-77,
Liberia,1996,398,450,450,430,2,11,0,0,0,0,0,6,,1,,,1,1,0,1,,1,1,2,1,
Liberia,1997,398,450,450,430,2,11,2,1,0,1,0,7,,1,,,1,1,1,1,,1,1,2,1,
Liberia,1998,398,450,450,430,2,11,0,0,0,0,0,4,,2,,,0,0,1,1,,1,1,2,1,
Liberia,1999,398,450,450,430,2,11,1,0,0,1,0,4,,2,,,0,1,0,1,,1,1,2,1,
Liberia,2000,398,450,450,430,2,11,0,0,0,0,0,4,,2,,,0,0,1,1,,1,1,2,1,
Liberia,2001,398,450,450,430,2,11,1,0,0,1,0,3,,2,,,0,0,0,1,,1,1,2,1,
Liberia,2002,398,450,450,430,2,11,1,0,0,1,0,3,,2,,,0,0,0,1,,1,1,2,1,
Liberia,2003,398,450,450,430,2,11,1,0,0,1,0,3,,1,,,0,1,1,0,,1,0,2,0,
Liberia,2004,398,450,450,430,2,11,7,2,2,2,1,3,,2,,,0,1,1,0,,1,0,2,1,
Liberia,2005,398,450,450,430,2,11,7,2,2,2,1,8,,2,,,1,2,1,1,,1,1,2,,
Liberia,2006,398,450,450,430,2,11,5,2,1,1,1,8,,2,,,1,2,1,1,,1,1,3,,
Liberia,2007,398,450,450,430,2,11,6,2,2,1,1,,10,1,2,1,,2,2,,1,1,1,2,1,0
Libya,1981,401,620,620,434,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,0,0,0,
Libya,1982,401,620,620,434,2,15,1,1,0,0,0,2,,0,,,1,0,0,0,,0,1,1,1,
Libya,1983,401,620,620,434,2,15,1,0,0,1,0,2,,0,,,0,0,0,1,,0,1,1,1,
Libya,1984,401,620,620,434,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,0,0,0,
Libya,1985,401,620,620,434,2,15,2,0,1,1,0,3,,0,,,0,0,0,1,,1,1,1,1,
Libya,1986,401,620,620,434,2,15,,-999,0,0,0,3,,0,,,0,0,0,1,,1,1,1,1,
Libya,1987,401,620,620,434,2,15,,-999,0,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1988,401,620,620,434,2,15,3,2,1,0,0,3,,0,,,0,0,0,1,,1,1,1,1,
Libya,1989,401,620,620,434,2,15,2,1,1,0,0,3,,0,,,0,0,0,1,,1,1,1,1,
Libya,1990,401,620,620,434,2,15,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,0,1,
Libya,1991,401,620,620,434,2,15,2,1,1,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1992,401,620,620,434,2,15,2,1,1,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1993,401,620,620,434,2,15,2,2,0,0,0,0,,0,,,0,0,0,0,,0,0,0,1,
Libya,1994,401,620,620,434,2,15,1,1,0,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1995,401,620,620,434,2,15,2,2,0,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1996,401,620,620,434,2,15,1,1,0,0,0,1,,0,,,0,0,0,0,,1,1,1,1,
Libya,1997,401,620,620,434,2,15,2,1,1,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1998,401,620,620,434,2,15,2,1,1,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,1999,401,620,620,434,2,15,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,1,2,
Libya,2000,401,620,620,434,2,15,4,2,1,0,1,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,2001,401,620,620,434,2,15,1,1,0,0,0,1,,0,,,0,0,0,0,,1,1,1,1,
Libya,2002,401,620,620,434,2,15,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Libya,2003,401,620,620,434,2,15,3,2,1,0,0,0,,0,,,0,0,0,0,,0,2,-999,1,
Libya,2004,401,620,620,434,2,15,4,2,2,0,0,0,,0,,,0,0,0,0,,0,2,1,0,
Libya,2005,401,620,620,434,2,15,3,2,1,0,0,2,,0,,,1,0,0,0,,0,1,1,,
Libya,2006,401,620,620,434,2,15,3,2,1,0,0,2,,0,,,1,0,0,0,,0,1,1,,
Libya,2007,401,620,620,434,2,15,3,1,2,0,0,,3,0,1,2,,0,0,,0,0,2,1,0,0
Liechtenstein,1981,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1982,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1983,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1984,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1985,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1986,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1987,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1988,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1989,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1990,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1991,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1992,404,223,223,438,150,155,,,,,,,,,,,,,,,,,,,,
