year_1,year_2,ccode_mean,ccode_min,ccode_max,country_min,country_max,group_min,group_max,numcode_mean,numcode_min,numcode_max,region_mean,region_min,region_max,year_mean,year_min,year_max,ecdis_mean,ecdis_min,ecdis_max,poldis_mean,poldis_min,poldis_max,agg_cnt
1971,1971,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1972,1972,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1973,1973,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1974,1974,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1975,1975,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1976,1976,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1976.00000000,1976,1976,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1977,1977,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1977.00000000,1977,1977,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1978,1978,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1978.00000000,1978,1978,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1979,1979,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1980,1980,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1980.00000000,1980,1980,3.00000000,   2,   4,3.00000000,   2,   4,   2
1981,1981,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1981.00000000,1981,1981,3.00000000,   2,   4,3.00000000,   2,   4,   2
1982,1982,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1982.00000000,1982,1982,3.00000000,   2,   4,3.00000000,   2,   4,   2
1983,1983,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1983.00000000,1983,1983,3.00000000,   2,   4,3.00000000,   2,   4,   2
1984,1984,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1984.00000000,1984,1984,3.00000000,   2,   4,3.00000000,   2,   4,   2
1985,1985,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1985.00000000,1985,1985,3.00000000,   2,   4,3.00000000,   2,   4,   2
1986,1986,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1986.00000000,1986,1986,3.00000000,   2,   4,3.00000000,   2,   4,   2
1987,1987,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1987.00000000,1987,1987,3.00000000,   2,   4,3.00000000,   2,   4,   2
1988,1988,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1988.00000000,1988,1988,3.00000000,   2,   4,3.00000000,   2,   4,   2
1989,1989,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1989.00000000,1989,1989,3.00000000,   2,   4,3.00000000,   2,   4,   2
1990,1990,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1990.00000000,1990,1990,2.00000000,   2,   2,2.00000000,   2,   2,   2
1991,1991,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1991.00000000,1991,1991,2.00000000,   2,   2,2.00000000,   2,   2,   2
1992,1992,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1992.00000000,1992,1992,2.00000000,   2,   2,2.00000000,   2,   2,   2
1993,1993,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1993.00000000,1993,1993,2.00000000,   2,   2,2.00000000,   2,   2,   2
1994,1994,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.66666667,81602,81605,3.00000000,   3,   3,1994.00000000,1994,1994,1.33333333,   0,   2,2.00000000,   2,   2,   3
1995,1995,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1995.00000000,1995,1995,1.00000000,   0,   2,2.00000000,   2,   2,   2
1996,1996,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1996.00000000,1996,1996,1.00000000,   0,   2,1.00000000,   0,   2,   2
1997,1997,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1997.00000000,1997,1997,1.00000000,   0,   2,1.00000000,   0,   2,   2
1998,1998,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1998.00000000,1998,1998,1.00000000,   0,   2,1.00000000,   0,   2,   2
1999,1999,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,1999.00000000,1999,1999,1.00000000,   0,   2,1.00000000,   0,   2,   2
2000,2000,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,2000.00000000,2000,2000,1.00000000,   0,   2,1.00000000,   0,   2,   2
2001,2001,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,2001.00000000,2001,2001,1.00000000,   0,   2,1.00000000,   0,   2,   2
2002,2002,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,2002.00000000,2002,2002,1.00000000,   0,   2,1.00000000,   0,   2,   2
2003,2003,816.00000000, 816, 816,"VIETNAM","VIETNAM","CHINESE","MONTAGNARDS",81603.00000000,81602,81604,3.00000000,   3,   3,2003.00000000,2003,2003,1.00000000,   0,   2,1.00000000,   0,   2,   2
1955,1955,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1955.00000000,1955,1955,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1956,1956,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1956.00000000,1956,1956,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1957,1957,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1957.00000000,1957,1957,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1958,1958,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1958.00000000,1958,1958,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1959,1959,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1959.00000000,1959,1959,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1960,1960,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1961,1961,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1962,1962,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1963,1963,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1964,1964,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1965,1965,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1966,1966,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1967,1967,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1968,1968,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1968.00000000,1968,1968,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1969,1969,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1969.00000000,1969,1969,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1970,1970,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1970.00000000,1970,1970,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1971,1971,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1972,1972,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1973,1973,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1974,1974,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1975,1975,817.00000000, 817, 817,"SOUTH VIETNAM","SOUTH VIETNAM","CHINESE","MONTAGNARDS",81703.00000000,81702,81704,3.00000000,   3,   3,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1960,1960,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1961,1961,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1962,1962,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1963,1963,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1964,1964,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1965,1965,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1966,1966,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1967,1967,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1968,1968,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1968.00000000,1968,1968,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1969,1969,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1969.00000000,1969,1969,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1970,1970,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1970.00000000,1970,1970,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1971,1971,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1972,1972,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1973,1973,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1974,1974,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1975,1975,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1976,1976,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1976.00000000,1976,1976,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1977,1977,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1977.00000000,1977,1977,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1978,1978,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1978.00000000,1978,1978,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1979,1979,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   4
1980,1980,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1980.00000000,1980,1980,1.25000000,   0,   2,2.50000000,   2,   3,   4
1981,1981,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1981.00000000,1981,1981,1.25000000,   0,   2,2.50000000,   2,   3,   4
1982,1982,820.00000000, 820, 820,"MALAYSIA","MALAYSIA","CHINESE","KADAZANS",82002.50000000,82001,82004,3.00000000,   3,   3,1982.00000000,1982,1982,1.25000000,   0,   2,2.50000000,   2,   3,   4
